race_date,country,venue,race_no,race_name,distance,race_class,going,horse_name,finish_pos,win_odds,win_odds_decimal,jockey,trainer,weight,draw,margin,finish_time,horse_no
2026-06-28,UK,Uttoxeter,6,Best Odds Guaranteed At bet365 Handicap Hurdle,2m4f,Class 4,Standard,Windbreaker,3,9/5F,2.8,,,,0,,,0
2026-06-28,UK,Uttoxeter,6,Best Odds Guaranteed At bet365 Handicap Hurdle,2m4f,Class 4,Standard,Magician Of Riga,1,9/1,10.0,Jack Mitchell,Simon & Ed Crisford,,0,,,0
2026-06-28,UK,Uttoxeter,7,Oldboys Fieldsman The Legend And Undercurfew Restricted Maiden Stakes (Bands B/C/D) (GBB Race),7f,Class 5,Standard,Miss Nightcap,7,100/30,4.333333333333334,,,,0,,,0
2026-06-28,UK,Uttoxeter,7,Oldboys Fieldsman The Legend And Undercurfew Restricted Maiden Stakes (Bands B/C/D) (GBB Race),7f,Class 5,Standard,Hozam,3,6/4F,2.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,7,Oldboys Fieldsman The Legend And Undercurfew Restricted Maiden Stakes (Bands B/C/D) (GBB Race),7f,Class 5,Standard,Chasse Patate,10,3/1,4.0,Finley Marsh,Edward Smyth-Osbourne,,0,,,0
2026-06-28,UK,Uttoxeter,7,Oldboys Fieldsman The Legend And Undercurfew Restricted Maiden Stakes (Bands B/C/D) (GBB Race),7f,Class 5,Standard,The Craftymaster,1,3/1,4.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,7,Oldboys Fieldsman The Legend And Undercurfew Restricted Maiden Stakes (Bands B/C/D) (GBB Race),7f,Class 5,Standard,Four Fifty,3,9/2,5.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,7,Oldboys Fieldsman The Legend And Undercurfew Restricted Maiden Stakes (Bands B/C/D) (GBB Race),7f,Class 5,Standard,Edwardtheninth,5,11/4,3.75,Myla Coppins,Tony Carroll,,0,,,0
2026-06-28,UK,Uttoxeter,8,Alfred Cove You Will Always Be A Star Handicap,6f,Class 6,Standard,Trust Sergei,8,9/2,5.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,8,Alfred Cove You Will Always Be A Star Handicap,6f,Class 6,Standard,On Key,9,9/4F,3.25,,,,0,,,0
2026-06-28,UK,Uttoxeter,8,Alfred Cove You Will Always Be A Star Handicap,6f,Class 6,Standard,Master Dandy,5,12/1,13.0,Jonny Peate,Gary Hanmer,,0,,,0
2026-06-28,UK,Uttoxeter,9,Dapper Gee Gee Owners Handicap,5f,Class 6,Standard,The Fixer,5,6/1,7.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,9,Dapper Gee Gee Owners Handicap,5f,Class 6,Standard,Level Up,3,6/4F,2.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,9,Dapper Gee Gee Owners Handicap,5f,Class 6,Standard,Style King,4,100/30,4.333333333333334,Kieran O'Neill,Scott Dixon,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Lessay,9,9/1,10.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Cooramook,6,9/1,10.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Pearly Squirrel,2,7/2,4.5,Ashley Lewis,Patrick Morris,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Aphelios,5,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Aurinko,3,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Humam,1,,0.0,Jacob Johansen,Annike Bye Hansen,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Deep Flame,7,5/4F,2.25,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,American Man,5,37/4,10.25,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Igniter,1,73/10,8.3,Irad Ortiz Jr,Brad H Cox,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Nu What's New,8,89/10,9.9,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Owen Almighty,3,71/10,8.1,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Hall Of Fame,6,144/10,15.4,Luis Saez,James P DiVito,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Sanono Greater,13,22/5F,5.4,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Deal Maker,8,13/1,14.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Ritz Party,5,23/5,5.6,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Badrinath,15,28/1,29.0,Hironobu Tanabe,Kazuyuki Ogata,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Faust Rasen,2,13/1,14.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Kelly Fled Ask,10,93/10,10.3,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Peace One Duc,3,112/10,12.2,Miku Kobayashi,Naosuke Sugai,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Karim Forever,8,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Manyuz,3,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Standard,Magic Power,5,,0.0,Erick Arevalo,Galindo Rojas,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Woot Woot,3,7/10F,1.7,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Silencieuse,4,19/10,2.9,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Apophenie,2,25/1,26.0,Christophe Soumillon,Christopher Head,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Ciceron,3,7/10F,1.7,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,San Giorgio,6,7/2,4.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Be My Friend,8,20/1,21.0,Alexis Pouchin,A & L Fabre,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Dalakir,3,5/2F,3.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Miss Tarken,9,19/1,20.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Plotinus,13,12/1,13.0,Mickael Barzalona,F-H Graffard,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Pearled Majesty,2,13/10,2.3,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Baroud,1,12/1,13.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Overnight,4,4/5F,1.8,Christophe Soumillon,M Delcher Sanchez,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Clavus,4,4/5F,1.8,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Colin The Brave,1,29/10,3.9,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Fast Raaj,6,10/1,11.0,Maxime Guyon,P & J Brandt,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Money Time,10,102/10,11.2,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Lady Madeleine,7,7/2,4.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Dicx,4,64/1,65.0,Mme Ambre Molins,A Sefiane,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Anctot,5,11/5F,3.2,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Watt Ohm,1,16/5,4.2,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Picnic Royal,9,32/5,7.4,Mme Marie Velon,S Dehez,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Mon Ricin,4,2/1F,3.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,El Caney,1,35/1,36.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Extrapol,6,17/5,4.4,Mr Thomas Guineheux,Tim Donworth,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Neat Colt,1,31/1,32.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Hit Colchonero,7,107/1,108.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,TURF: GOOD,Need You Tonight,4,12/5F,3.4,Juan C Villagra,Gustavo E Romero,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Big Gossey,1,5/2F,3.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Tango Flare,3,10/1,11.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Bodhi Bear,2,4/1,5.0,W J Lee,Charles O'Brien,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Purview,3,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Trustyourinstinct,5,17/2,9.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Hotazhell,2,6/1,7.0,Colin Keane,D K Weld,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Zodiac Bear,4,4/1,5.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Alcantor,1,13/8F,2.625,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Cowardofthecounty,2,9/1,10.0,Ben Coen,J P Murtagh,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Benvenuto Cellini,2,7/4F,2.75,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Christmas Day,4,4/1,5.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Pierre Bonnard,6,9/1,10.0,Ryan Moore,A P O'Brien,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Neat Colt,1,31/1,32.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Hit Colchonero,7,107/1,108.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Need You Tonight,4,12/5F,3.4,Juan C Villagra,Gustavo E Romero,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Faust Rasen,2,13/1,14.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Kelly Fled Ask,10,93/10,10.3,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Peace One Duc,3,112/10,12.2,Miku Kobayashi,Naosuke Sugai,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Sanono Greater,13,22/5F,5.4,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Deal Maker,8,13/1,14.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Ritz Party,5,23/5,5.6,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Badrinath,15,28/1,29.0,Hironobu Tanabe,Kazuyuki Ogata,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Aphelios,5,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Aurinko,3,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Humam,1,,0.0,Jacob Johansen,Annike Bye Hansen,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Pearled Majesty,2,13/10,2.3,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Baroud,1,12/1,13.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Overnight,4,4/5F,1.8,Christophe Soumillon,M Delcher Sanchez,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Deep Flame,7,5/4F,2.25,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,American Man,5,37/4,10.25,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Igniter,1,73/10,8.3,Irad Ortiz Jr,Brad H Cox,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Nu What's New,8,89/10,9.9,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Owen Almighty,3,71/10,8.1,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Hall Of Fame,6,144/10,15.4,Luis Saez,James P DiVito,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Karim Forever,8,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Manyuz,3,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Magic Power,5,,0.0,Erick Arevalo,Galindo Rojas,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Neat Colt,1,31/1,32.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Hit Colchonero,7,107/1,108.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Need You Tonight,4,12/5F,3.4,Juan C Villagra,Gustavo E Romero,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Alpha,1,8/11F,1.7272727272727273,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Ibelieveicanfly,7,5/1,6.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Livenka,10,5/2,3.5,Ryan Moore,A P O'Brien,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Genesis,16,25/1,26.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Sarahmae,8,16/1,17.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Dark Ace,9,9/2,5.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Cuban Grey,13,33/1,34.0,Wesley Joyce,Michael Mulvany,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Big Gossey,1,5/2F,3.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Tango Flare,3,10/1,11.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Bodhi Bear,2,4/1,5.0,W J Lee,Charles O'Brien,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Pierre Royal,11,12/1,13.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Booyea,9,10/1,11.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Playin Cool,10,10/1,11.0,Adam Caffrey,Adrian McGuinness,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Purview,3,,0.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Trustyourinstinct,5,17/2,9.5,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Hotazhell,2,6/1,7.0,Colin Keane,D K Weld,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Zodiac Bear,4,4/1,5.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Alcantor,1,13/8F,2.625,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Cowardofthecounty,2,9/1,10.0,Ben Coen,J P Murtagh,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Benvenuto Cellini,2,7/4F,2.75,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Christmas Day,4,4/1,5.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Pierre Bonnard,6,9/1,10.0,Ryan Moore,A P O'Brien,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,King Of Earth,10,4/1F,5.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Summer Is Tomorrow,4,18/1,19.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,Liberation Date,17,33/1,34.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,How'sthebai,7,17/2,9.5,Tom Marquand,William Haggas,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,In My Teens,3,9/1,10.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,This Songisforyou,2,40/1,41.0,,,,0,,,0
2026-06-28,UK,Uttoxeter,10,Thanks To TC Titch & The Team From SFRacing Club Handicap,7f,Class 6,Good,The Real Screamer,5,22/1,23.0,Gary Carroll,Gavin Cromwell,,0,,,0
2026-07-01,UK,Bath,1,Lansdown Golf Club Classified Stakes,1m,Class 6,Firm,Blue Hero,2,14/1,15.0,,,,0,,,0
2026-07-01,UK,Bath,1,Lansdown Golf Club Classified Stakes,1m,Class 6,Firm,Knightmare,6,3/1J,4.0,,,,0,,,0
2026-07-01,UK,Bath,1,Lansdown Golf Club Classified Stakes,1m,Class 6,Firm,Eye Of The Water,3,22/1,23.0,Joe Leavy,Adrian Wintle,,0,,,0
2026-07-01,UK,Bath,2,MJ Church Handicap,1m,Class 5,Firm,Nakaaha,2,7/2,4.5,,,,0,,,0
2026-07-01,UK,Bath,2,MJ Church Handicap,1m,Class 5,Firm,Swiped,5,4/5F,1.8,,,,0,,,0
2026-07-01,UK,Bath,2,MJ Church Handicap,1m,Class 5,Firm,Thiscouldbefun,4,12/1,13.0,David Egan,Grace Harris,,0,,,0
2026-07-01,UK,Bath,2,MJ Church Handicap,1m,Class 5,Firm,Barak Warrior,6,4/1,5.0,,,,0,,,0
2026-07-01,UK,Bath,2,MJ Church Handicap,1m,Class 5,Firm,Campeona,7,11/8F,2.375,,,,0,,,0
2026-07-01,UK,Bath,2,MJ Church Handicap,1m,Class 5,Firm,Lakota Chief,4,18/1,19.0,Silvestre De Sousa,James Keane,,0,,,0
2026-07-01,UK,Epsom,1,Betfred 'Bet Builder' Apprentice Handicap,1m2f,Class 5,Good,Super Hit,5,9/1,10.0,,,,0,,,0
2026-07-01,UK,Epsom,1,Betfred 'Bet Builder' Apprentice Handicap,1m2f,Class 5,Good,Haveagobeau,8,66/1,67.0,,,,0,,,0
2026-07-01,UK,Epsom,1,Betfred 'Bet Builder' Apprentice Handicap,1m2f,Class 5,Good,Hello Cotai,4,4/1,5.0,Christian Howarth,James Owen,,0,,,0
2026-07-01,UK,Epsom,2,"Betfred Play Fred's £5 Million EBF Restricted Maiden Stakes (Bands B, C and D) (EBF Qualifier) (GBB)",7f,Class 4,Good,Wise And Wonderful,7,11/2,6.5,,,,0,,,0
2026-07-01,UK,Epsom,2,"Betfred Play Fred's £5 Million EBF Restricted Maiden Stakes (Bands B, C and D) (EBF Qualifier) (GBB)",7f,Class 4,Good,Bullrider,5,100/30,4.333333333333334,,,,0,,,0
2026-07-01,UK,Epsom,2,"Betfred Play Fred's £5 Million EBF Restricted Maiden Stakes (Bands B, C and D) (EBF Qualifier) (GBB)",7f,Class 4,Good,Mojito Madness,8,12/1,13.0,David Probert,Andrew Balding,,0,,,0
2026-07-01,UK,Epsom,3,Betfred 'Nifty 50' Handicap,6f,Class 4,Good,Sir Garfield,6,15/2,8.5,,,,0,,,0
2026-07-01,UK,Epsom,3,Betfred 'Nifty 50' Handicap,6f,Class 4,Good,Amazing Journey,3,6/4F,2.5,,,,0,,,0
2026-07-01,UK,Epsom,3,Betfred 'Nifty 50' Handicap,6f,Class 4,Good,Havana Rum,5,9/2,5.5,Marco Ghiani,John & Sean Quinn,,0,,,0
2026-07-01,UK,Epsom,4,Betfred 'The Classic Bookmaker' Handicap (GBBPlus Race),1m4f,Class 4,Good,Timber Twelve,8,28/1,29.0,,,,0,,,0
2026-07-01,UK,Epsom,4,Betfred 'The Classic Bookmaker' Handicap (GBBPlus Race),1m4f,Class 4,Good,Tabasko,10,11/2,6.5,,,,0,,,0
2026-07-01,UK,Epsom,4,Betfred 'The Classic Bookmaker' Handicap (GBBPlus Race),1m4f,Class 4,Good,Alma Latina,7,13/8F,2.625,Ross Coakley,Michael Bell,,0,,,0
